Station,Year,Month,Rainfall,TMax,Tmin,WindSp,Timestamp
CHOMA,2020,10,31.4,32,16.7,0.8,1/10/2020 6:00
CHOMA,2020,11,45.1,32.3,18.6,2.7,1/11/2020 6:00
CHOMA,2020,12,176,27.6,18.2,0.4,1/12/2020 6:00
CHOMA,2021,1,121.6,27.25,,0.1,1/1/2021 6:00
CHOMA,2021,2,147.6,27.1,17.8,1,1/2/2021 6:00
CHOMA,2021,3,30,26.9,15.7,1,1/3/2021 6:00
CHOMA,2021,4,1.9,26.7,12.1,1.3,1/4/2021 6:00
CHOMA,2021,5,1.4,24.9,8.1,0.9,1/5/2021 6:00
CHOMA,2021,6,0,23.2,5.5,0.4,1/6/2021 6:00
CHOMA,2021,7,0,22.8,5.4,0.8,1/7/2021 6:00
CHOMA,2021,8,0,27.2,9,0.6,1/8/2021 6:00
CHOMA,2021,9,0,31.1,13.6,0.3,1/9/2021 6:00
CHOMA,2021,10,,,,-9.99,1/10/2021 6:00
CHOMA,2021,11,,,,-9.99,1/11/2021 6:00
CHOMA,2021,12,,,,-9.99,1/12/2021 6:00
CHOMA,2022,1,,,,-9.99,1/1/2022 6:00
CHOMA,2022,2,,,,-9.99,1/2/2022 6:00
CHOMA,2022,3,,,,-9.99,1/3/2022 6:00
CHOMA,2022,4,,,,-9.99,1/4/2022 6:00
CHOMA,2022,5,,,,-9.99,1/5/2022 6:00
CHOMA,2022,6,0,22.8,6.6,4.2,1/6/2022 6:00
CHOMA,2022,7,0,23,6.9,3.9,1/7/2022 6:00
CHOMA,2022,8,,27.7,9.3,3.9,1/8/2022 6:00
CHOMA,2022,9,,,,-9.99,1/9/2022 6:00
CHOMA,2022,10,3.5,32.8,16,5.4,1/10/2022 6:00
CHOMA,2022,11,76.1,28.8,17.4,3.2,1/11/2022 6:00
CHOMA,2022,12,,,,-9.99,1/12/2022 6:00
CHOMA,2023,1,436.5,26.18,17.6,3.1,1/1/2023 6:00
CHOMA,2023,2,59.5,29.1,17.4,2.1,1/2/2023 6:00
CHOMA,2023,3,53.3,28.3,16.2,2.6,1/3/2023 6:00
CHOMA,2023,4,4.2,28.5,13.1,3,1/4/2023 6:00
CHOMA,2023,5,,,,-9.99,1/5/2023 6:00
CHOMA,2023,6,,,,-9.99,1/6/2023 6:00
CHOMA,2023,7,0,23.3,6.9,4.6,1/7/2023 6:00
CHOMA,2023,8,,,,-9.99,1/8/2023 6:00
CHOMA,2023,9,,,,-9.99,1/9/2023 6:00
CHOMA,2023,10,,,,-9.99,1/10/2023 6:00
CHOMA,2023,11,,,,-9.99,1/11/2023 6:00
CHOMA,2023,12,146.8,30.8,19.2,3.2,1/12/2023 6:00
ISOKA,1978,1,177.8,26.2,16.9,,1/1/1978 6:00
ISOKA,1978,2,273.3,27,16.7,,1/2/1978 6:00
ISOKA,1978,3,261.3,25.7,17,,1/3/1978 6:00
ISOKA,1978,4,47.1,26.4,16,,1/4/1978 6:00
ISOKA,1978,5,0,25.4,11.5,,1/5/1978 6:00
ISOKA,1978,6,0,23.5,10.6,,1/6/1978 6:00
ISOKA,1978,7,0,23.9,8.9,,1/7/1978 6:00
ISOKA,1978,8,0,27.3,10.2,,1/8/1978 6:00
ISOKA,1978,9,0,30.1,12.5,,1/9/1978 6:00
ISOKA,1978,10,0,31.2,14.5,,1/10/1978 6:00
ISOKA,1978,11,161,29.2,16.2,,1/11/1978 6:00
ISOKA,1978,12,200.8,26.5,17,,1/12/1978 6:00
ISOKA,1979,1,203.2,27.5,16.3,,1/1/1979 6:00
ISOKA,1979,2,323.2,25.9,16.7,,1/2/1979 6:00
ISOKA,1979,3,237.3,26.7,16.6,,1/3/1979 6:00
ISOKA,1979,4,119.1,26.1,16.1,,1/4/1979 6:00
ISOKA,1979,5,18.8,25.1,12.6,,1/5/1979 6:00
ISOKA,1979,6,0,23,9.7,,1/6/1979 6:00
ISOKA,1979,7,0,23.8,9.1,,1/7/1979 6:00
ISOKA,1979,8,0,26.7,10,,1/8/1979 6:00
ISOKA,1979,9,0,29.4,12.8,,1/9/1979 6:00
ISOKA,1979,10,39,31,15.7,,1/10/1979 6:00
ISOKA,1979,11,116.7,29.9,16.6,,1/11/1979 6:00
ISOKA,1979,12,219.4,27.2,16.8,,1/12/1979 6:00
ISOKA,1980,1,384.2,26.5,16.7,,1/1/1980 6:00
ISOKA,1980,2,141.4,28.8,16.5,,1/2/1980 6:00
ISOKA,1980,3,251.3,26.4,16.7,,1/3/1980 6:00
ISOKA,1980,4,175,26.3,16.3,,1/4/1980 6:00
ISOKA,1980,5,7.3,25.4,13.1,,1/5/1980 6:00
ISOKA,1980,6,0,23.5,9.1,,1/6/1980 6:00
ISOKA,1980,7,0,23.5,9.7,2.9,1/7/1980 6:00
ISOKA,1980,8,0,30,13.9,2.2,1/8/1980 6:00
ISOKA,1980,9,0,31.1,15.6,2.4,1/9/1980 6:00
ISOKA,1980,10,18.4,30.5,16.5,1.4,1/10/1980 6:00
ISOKA,1980,11,107.7,26.5,16.9,1.5,1/11/1980 6:00
ISOKA,1980,12,306.9,27.1,16.4,1.4,1/12/1980 6:00
ISOKA,1981,1,193,26.7,16.7,1.8,1/1/1981 6:00
ISOKA,1981,2,236.2,27.2,16.6,1.8,1/2/1981 6:00
ISOKA,1981,3,121.7,26.3,15.2,2.5,1/3/1981 6:00
ISOKA,1981,4,32.2,24.2,12.3,2.8,1/4/1981 6:00
ISOKA,1981,5,1,24.1,9.9,2.7,1/5/1981 6:00
ISOKA,1981,6,0,24,8.8,3.3,1/6/1981 6:00
ISOKA,1981,7,0,27.2,11,2.7,1/7/1981 6:00
ISOKA,1981,8,0,29.4,13.3,3,1/8/1981 6:00
ISOKA,1981,9,0,9,9,-99,1/9/1981 6:00
ISOKA,1981,10,2,32.4,16.1,2,1/10/1981 6:00
ISOKA,1981,11,33.5,28.6,16.8,1.8,1/11/1981 6:00
ISOKA,1981,12,143.1,26.3,16.9,1.2,1/12/1981 6:00
ISOKA,1982,1,316.7,27.1,16.6,1.5,1/1/1982 6:00
ISOKA,1982,2,234.7,26.6,16.5,1.6,1/2/1982 6:00
ISOKA,1982,3,311.7,26.1,16,2.2,1/3/1982 6:00
ISOKA,1982,4,123,23.9,13.6,3.2,1/4/1982 6:00
ISOKA,1982,5,31.6,24.4,11.1,2.7,1/5/1982 6:00
ISOKA,1982,6,0,24.3,9.9,3.2,1/6/1982 6:00
ISOKA,1982,7,0,26.2,10.9,2.5,1/7/1982 6:00
ISOKA,1982,8,0,29.1,12.8,2.3,1/8/1982 6:00
ISOKA,1982,9,0,30.1,16,2,1/9/1982 6:00
ISOKA,1982,10,28.2,28.5,16.9,1.8,1/10/1982 6:00
ISOKA,1982,11,225.6,27.2,16.9,1.3,1/11/1982 6:00
ISOKA,1982,12,236.3,27.1,17.5,1.5,1/12/1982 6:00
ISOKA,1983,1,165.5,27.5,17.5,1.6,1/1/1983 6:00
ISOKA,1983,2,165.1,27.7,17.6,1.9,1/2/1983 6:00
ISOKA,1983,3,115.4,27.4,16.3,1.8,1/3/1983 6:00
ISOKA,1983,4,34.2,27.4,14.1,1.8,1/4/1983 6:00
ISOKA,1983,5,19.1,26,11.7,1.9,1/5/1983 6:00
ISOKA,1983,6,0,25.8,11.3,2.5,1/6/1983 6:00
ISOKA,1983,7,0,26.3,12.4,2.8,1/7/1983 6:00
ISOKA,1983,8,0,30.7,13.6,2.3,1/8/1983 6:00
ISOKA,1983,9,0,31.8,16,2.2,1/9/1983 6:00
ISOKA,1983,10,1.9,32.6,16.3,1.5,1/10/1983 6:00
ISOKA,1983,11,24.8,27.7,17.2,1.5,1/11/1983 6:00
ISOKA,1983,12,302.3,25.5,16.5,1.3,1/12/1983 6:00
ISOKA,1984,1,305.5,25.9,16.9,1.6,1/1/1984 6:00
ISOKA,1984,2,304.2,26.4,16.7,2,1/2/1984 6:00
ISOKA,1984,3,163.5,25.3,15.2,3.1,1/3/1984 6:00
ISOKA,1984,4,31.6,25.8,12.7,2.2,1/4/1984 6:00
ISOKA,1984,5,1.3,23.7,10.6,2.7,1/5/1984 6:00
ISOKA,1984,6,0,24.5,10.7,2.8,1/6/1984 6:00
ISOKA,1984,7,0,26,10.8,3.5,1/7/1984 6:00
ISOKA,1984,8,0,30.6,13,2,1/8/1984 6:00
ISOKA,1984,9,0,32,15.5,1.9,1/9/1984 6:00
ISOKA,1984,10,1.8,29.1,16.3,1.7,1/10/1984 6:00
ISOKA,1984,11,78.8,26.3,16.7,1.3,1/11/1984 6:00
ISOKA,1984,12,277.5,27.4,16.6,1.3,1/12/1984 6:00
ISOKA,1985,1,216,24.7,16.6,1.4,1/1/1985 6:00
ISOKA,1985,2,210.5,27.4,16.2,1.6,1/2/1985 6:00
ISOKA,1985,3,146.8,25.1,15.1,2.7,1/3/1985 6:00
ISOKA,1985,4,97.4,25.1,12.8,-99,1/4/1985 6:00
ISOKA,1985,5,14.6,23.9,10,3.2,1/5/1985 6:00
ISOKA,1985,6,0,24.4,9.4,3,1/6/1985 6:00
ISOKA,1985,7,0,25.7,10.8,3.1,1/7/1985 6:00
ISOKA,1985,8,0,30,13.4,2.2,1/8/1985 6:00
ISOKA,1985,9,0,31.1,15.3,1.9,1/9/1985 6:00
ISOKA,1985,10,15.1,27.9,16.7,1.7,1/10/1985 6:00
ISOKA,1985,11,165.1,27.5,17,1.5,1/11/1985 6:00
ISOKA,1985,12,187.8,25.9,16.6,1.4,1/12/1985 6:00
ISOKA,1986,1,255.4,26.5,16.3,1.5,1/1/1986 6:00
ISOKA,1986,2,214.1,26.6,16.2,1.6,1/2/1986 6:00
ISOKA,1986,3,197.7,26.6,16,2.4,1/3/1986 6:00
ISOKA,1986,4,49.7,25.1,13.5,2.5,1/4/1986 6:00
ISOKA,1986,5,17.9,23.7,10.1,3.1,1/5/1986 6:00
ISOKA,1986,6,0,24.3,8.8,3,1/6/1986 6:00
ISOKA,1986,7,0,27.2,10.8,2.2,1/7/1986 6:00
ISOKA,1986,8,0,29.8,13.4,2.4,1/8/1986 6:00
ISOKA,1986,9,0.8,31.4,16.4,1.6,1/9/1986 6:00
ISOKA,1986,10,31.7,29.8,16.6,1.7,1/10/1986 6:00
ISOKA,1986,11,82.7,26.7,17,1.3,1/11/1986 6:00
ISOKA,1986,12,256.7,27,16.9,1.2,1/12/1986 6:00
ISOKA,1987,1,206,26.8,16.7,1.3,1/1/1987 6:00
ISOKA,1987,2,288.7,27.6,17.1,1.5,1/2/1987 6:00
ISOKA,1987,3,180.6,27.1,15.4,2.2,1/3/1987 6:00
ISOKA,1987,4,31.8,26.6,13.7,2.5,1/4/1987 6:00
ISOKA,1987,5,0,24.2,10.1,3.4,1/5/1987 6:00
ISOKA,1987,6,0,25.4,10.1,2.8,1/6/1987 6:00
ISOKA,1987,7,0,27.6,12.4,2.5,1/7/1987 6:00
ISOKA,1987,8,0,30.3,14.5,1.9,1/8/1987 6:00
ISOKA,1987,9,3.1,30.8,16.1,2.3,1/9/1987 6:00
ISOKA,1987,10,14.5,31.9,17.3,1.8,1/10/1987 6:00
ISOKA,1987,11,36.3,29.8,17.4,1.2,1/11/1987 6:00
ISOKA,1987,12,114.9,27,17,1.2,1/12/1987 6:00
ISOKA,1988,1,197.4,28.3,16.9,1,1/1/1988 6:00
ISOKA,1988,2,251.9,26.9,16.9,1.4,1/2/1988 6:00
ISOKA,1988,3,205.5,27.3,15.3,2,1/3/1988 6:00
ISOKA,1988,4,53.7,25.3,12.8,2.7,1/4/1988 6:00
ISOKA,1988,5,1.8,25.5,11.7,2.3,1/5/1988 6:00
ISOKA,1988,6,0,25.4,10.9,2.9,1/6/1988 6:00
ISOKA,1988,7,0,27.5,12,2.7,1/7/1988 6:00
ISOKA,1988,8,0,30.8,13.8,2.1,1/8/1988 6:00
ISOKA,1988,9,0,32,16,2,1/9/1988 6:00
ISOKA,1988,10,15,29.3,17.2,2.1,1/10/1988 6:00
ISOKA,1988,11,90.7,28.3,16.5,1.8,1/11/1988 6:00
ISOKA,1988,12,94.6,25.4,16.6,1.2,1/12/1988 6:00
ISOKA,1989,1,195.4,26.8,16.7,1.3,1/1/1989 6:00
ISOKA,1989,2,286.5,26,16.6,1.8,1/2/1989 6:00
ISOKA,1989,3,154.7,25.6,15.6,3,1/3/1989 6:00
ISOKA,1989,4,143.4,24.3,13.8,3,1/4/1989 6:00
ISOKA,1989,5,29.1,23.6,10.8,2.9,1/5/1989 6:00
ISOKA,1989,6,0,23.9,10,2.8,1/6/1989 6:00
ISOKA,1989,7,0,26.5,10.8,2.1,1/7/1989 6:00
ISOKA,1989,8,0,30.2,13,2.4,1/8/1989 6:00
ISOKA,1989,9,0,32.1,15.7,1.7,1/9/1989 6:00
ISOKA,1989,10,1,30.3,16.8,1.9,1/10/1989 6:00
ISOKA,1989,11,107.1,26.6,17.1,1.4,1/11/1989 6:00
ISOKA,1989,12,198.9,27.1,16.5,1.2,1/12/1989 6:00
ISOKA,1990,1,283.1,26.9,17,1.7,1/1/1990 6:00
ISOKA,1990,2,316.5,27.1,16.3,1.4,1/2/1990 6:00
ISOKA,1990,3,57.3,27,16,1.5,1/3/1990 6:00
ISOKA,1990,4,119.3,25.3,14.3,2.3,1/4/1990 6:00
ISOKA,1990,5,28.6,25.4,11.4,2.1,1/5/1990 6:00
ISOKA,1990,6,0,25,9.6,2.5,1/6/1990 6:00
ISOKA,1990,7,0,26.2,11.5,2.9,1/7/1990 6:00
ISOKA,1990,8,0,29.2,14,2.3,1/8/1990 6:00
ISOKA,1990,9,0.9,32.6,15.7,1.6,1/9/1990 6:00
ISOKA,1990,10,3.2,31.8,16.7,1.8,1/10/1990 6:00
ISOKA,1990,11,44.8,28.7,17.5,1.4,1/11/1990 6:00
ISOKA,1990,12,111.8,26.9,17.1,1.1,1/12/1990 6:00
ISOKA,1991,1,210.6,27.7,17,1.3,1/1/1991 6:00
ISOKA,1991,2,252.8,27.2,17,1.7,1/2/1991 6:00
ISOKA,1991,3,243.8,24.9,15.7,3,1/3/1991 6:00
ISOKA,1991,4,142.3,26,14,2.1,1/4/1991 6:00
ISOKA,1991,5,13.2,24.4,10,2.6,1/5/1991 6:00
ISOKA,1991,6,0,24.4,9.8,2.7,1/6/1991 6:00
ISOKA,1991,7,0,27.1,10.4,2.2,1/7/1991 6:00
ISOKA,1991,8,0,30.4,12.6,1.7,1/8/1991 6:00
ISOKA,1991,9,1.8,31.6,15.4,1.5,1/9/1991 6:00
ISOKA,1991,10,11.1,31.5,16.8,1.5,1/10/1991 6:00
ISOKA,1991,11,82,27.7,16.7,1.2,1/11/1991 6:00
ISOKA,1991,12,204.6,28.3,16.3,1.2,1/12/1991 6:00
ISOKA,1992,1,217.9,9,16.3,1,1/1/1992 6:00
ISOKA,1992,2,278.8,9,,0.9,1/2/1992 6:00
ISOKA,1992,3,162.9,9,,1.4,1/3/1992 6:00
ISOKA,1992,4,77.5,9,,1.7,1/4/1992 6:00
ISOKA,1992,5,90.2,9,,2.7,1/5/1992 6:00
ISOKA,1992,6,0,9,,2.6,1/6/1992 6:00
ISOKA,1992,7,0,9,,2.7,1/7/1992 6:00
ISOKA,1992,8,0,9,,1.8,1/8/1992 6:00
ISOKA,1992,9,0,32.8,,1.5,1/9/1992 6:00
ISOKA,1992,10,0.5,30.9,,1.5,1/10/1992 6:00
ISOKA,1992,11,166,31.4,,1,1/11/1992 6:00
ISOKA,1992,12,171.5,27.7,,1.1,1/12/1992 6:00
ISOKA,1993,1,248.2,25.9,,0.8,1/1/1993 6:00
ISOKA,1993,2,266.5,27.4,,0.8,1/2/1993 6:00
ISOKA,1993,3,200.5,27.1,,1,1/3/1993 6:00
ISOKA,1993,4,58.6,26.5,,1.1,1/4/1993 6:00
ISOKA,1993,5,1.3,25.3,,2.4,1/5/1993 6:00
ISOKA,1993,6,0,25.1,,2.3,1/6/1993 6:00
ISOKA,1993,7,0,27.2,,2.6,1/7/1993 6:00
ISOKA,1993,8,0,30.5,,2,1/8/1993 6:00
ISOKA,1993,9,0,31.4,,2.1,1/9/1993 6:00
ISOKA,1993,10,0,31.7,,1.8,1/10/1993 6:00
ISOKA,1993,11,56.5,29.8,,2.1,1/11/1993 6:00
ISOKA,1993,12,48,27,,1.4,1/12/1993 6:00
ISOKA,1994,1,198.2,26.1,,1.4,1/1/1994 6:00
ISOKA,1994,2,249,26.7,,1.3,1/2/1994 6:00
ISOKA,1994,3,176.2,26.4,,1.8,1/3/1994 6:00
ISOKA,1994,4,46.4,25.7,,2,1/4/1994 6:00
ISOKA,1994,5,0,25,,2.2,1/5/1994 6:00
ISOKA,1994,6,0,25.4,,2.4,1/6/1994 6:00
ISOKA,1994,7,0,28.4,,2.3,1/7/1994 6:00
ISOKA,1994,8,0,30.6,12.3,2.2,1/8/1994 6:00
ISOKA,1994,9,0,32.9,14.3,2.5,1/9/1994 6:00
ISOKA,1994,10,37.3,33,16.8,1.8,1/10/1994 6:00
ISOKA,1994,11,42.7,29,17.7,1.5,1/11/1994 6:00
ISOKA,1994,12,135.3,27.1,17.9,1.1,1/12/1994 6:00
ISOKA,1995,1,324.2,26.5,17.3,1.3,1/1/1995 6:00
ISOKA,1995,2,364.6,26.5,17.2,1.7,1/2/1995 6:00
ISOKA,1995,3,205.9,25.5,17.1,2,1/3/1995 6:00
ISOKA,1995,4,28.5,25.4,15.8,2.1,1/4/1995 6:00
ISOKA,1995,5,6.9,23.3,13.4,2.2,1/5/1995 6:00
ISOKA,1995,6,0,24.4,10.6,2.2,1/6/1995 6:00
ISOKA,1995,7,0,28.2,10.4,2.3,1/7/1995 6:00
ISOKA,1995,8,0,30.7,12.7,2.2,1/8/1995 6:00
ISOKA,1995,9,0,31.7,14.3,1.9,1/9/1995 6:00
ISOKA,1995,10,0,34,16.6,1.8,1/10/1995 6:00
ISOKA,1995,11,37.7,28.7,18.1,1.8,1/11/1995 6:00
ISOKA,1995,12,111.8,28.1,17.8,1.4,1/12/1995 6:00
ISOKA,1996,1,285.5,26,17,1.2,1/1/1996 6:00
ISOKA,1996,2,371.2,28.3,17.1,1.5,1/2/1996 6:00
ISOKA,1996,3,192.6,26,17.4,1.9,1/3/1996 6:00
ISOKA,1996,4,89.9,26.1,15.9,1.9,1/4/1996 6:00
ISOKA,1996,5,46.9,26.8,14.4,2.3,1/5/1996 6:00
ISOKA,1996,6,0,24.4,10.7,2.2,1/6/1996 6:00
ISOKA,1996,7,0,28.4,9.6,2,1/7/1996 6:00
ISOKA,1996,8,0,31.4,11.2,1.8,1/8/1996 6:00
ISOKA,1996,9,0,31.8,14.2,1.8,1/9/1996 6:00
ISOKA,1996,10,4.6,31.3,15.9,1.8,1/10/1996 6:00
ISOKA,1996,11,0,27.1,17.6,1.4,1/11/1996 6:00
ISOKA,1996,12,180.1,27.2,17.5,1.1,1/12/1996 6:00
ISOKA,1997,1,122.3,26.5,17.3,1.1,1/1/1997 6:00
ISOKA,1997,2,221.1,28.2,16.6,1.6,1/2/1997 6:00
ISOKA,1997,3,31.2,26.3,17.2,1.7,1/3/1997 6:00
ISOKA,1997,4,0,26.3,16.5,1.7,1/4/1997 6:00
ISOKA,1997,5,0,24.9,12.5,1.5,1/5/1997 6:00
ISOKA,1997,6,0,25.1,11.5,2.7,1/6/1997 6:00
ISOKA,1997,7,3.5,26.9,11.1,2.2,1/7/1997 6:00
ISOKA,1997,8,0,30.5,12.6,1.7,1/8/1997 6:00
ISOKA,1997,9,0,32.5,15,2.1,1/9/1997 6:00
ISOKA,1997,10,17.5,33,18.1,1.4,1/10/1997 6:00
ISOKA,1997,11,120.5,30.2,19,1.1,1/11/1997 6:00
ISOKA,1997,12,452.3,26.4,18.3,0.8,1/12/1997 6:00
ISOKA,1998,1,302.8,27.7,18.9,1,1/1/1998 6:00
ISOKA,1998,2,354.5,25.9,18.8,1.3,1/2/1998 6:00
ISOKA,1998,3,77.4,25.2,18.4,1.8,1/3/1998 6:00
ISOKA,1998,4,176.2,25.3,17,1.6,1/4/1998 6:00
ISOKA,1998,5,2.1,24.4,13,2,1/5/1998 6:00
ISOKA,1998,6,0,24.3,10.9,2.2,1/6/1998 6:00
ISOKA,1998,7,0,27,11.1,2.1,1/7/1998 6:00
ISOKA,1998,8,0,29.6,12.5,1.7,1/8/1998 6:00
ISOKA,1998,9,0,31.3,14.8,1.7,1/9/1998 6:00
ISOKA,1998,10,16.8,30,16.5,1.6,1/10/1998 6:00
ISOKA,1998,11,47.5,29.6,18,1.5,1/11/1998 6:00
ISOKA,1998,12,161.9,27.1,17.9,1,1/12/1998 6:00
ISOKA,1999,1,238.5,27.1,17.4,1.2,1/1/1999 6:00
ISOKA,1999,2,95.6,26.3,17.4,1.4,1/2/1999 6:00
ISOKA,1999,3,261.4,26.9,17.5,2.1,1/3/1999 6:00
ISOKA,1999,4,214.1,26.4,16.1,1.6,1/4/1999 6:00
ISOKA,1999,5,7.2,25.6,13.3,1.9,1/5/1999 6:00
ISOKA,1999,6,0,9,11.4,2,1/6/1999 6:00
ISOKA,1999,7,0,9,10.8,1.9,1/7/1999 6:00
ISOKA,1999,8,0,30.7,12.6,1.3,1/8/1999 6:00
ISOKA,1999,9,0.3,32.5,14.4,1.2,1/9/1999 6:00
ISOKA,1999,10,0,28.2,15.9,1.1,1/10/1999 6:00
ISOKA,1999,11,108.3,26.6,17.1,1.5,1/11/1999 6:00
ISOKA,1999,12,104.8,32,16.5,1.8,1/12/1999 6:00
ISOKA,2000,1,190.9,27,16.9,2,1/1/2000 6:00
ISOKA,2000,2,155.6,27.1,16.4,1.8,1/2/2000 6:00
ISOKA,2000,3,278.8,26.7,16.5,1.8,1/3/2000 6:00
ISOKA,2000,4,35.7,25.1,15.7,1.3,1/4/2000 6:00
ISOKA,2000,5,0,24.3,12.7,1,1/5/2000 6:00
ISOKA,2000,6,0,24.6,11,,1/6/2000 6:00
ISOKA,2000,7,0,9,9,,1/7/2000 6:00
ISOKA,2000,8,0,9,9,,1/8/2000 6:00
ISOKA,2000,9,0,32,13.9,,1/9/2000 6:00
ISOKA,2000,10,10,29.4,16.1,,1/10/2000 6:00
ISOKA,2000,11,195.6,25.9,17,,1/11/2000 6:00
ISOKA,2000,12,388.4,27.1,17.2,,1/12/2000 6:00
ISOKA,2001,1,194.1,27.1,16.1,1,1/1/2001 6:00
ISOKA,2001,2,254.1,9,16.8,1.1,1/2/2001 6:00
ISOKA,2001,3,156.7,9,17,1.3,1/3/2001 6:00
ISOKA,2001,4,3.6,9,15.7,1.7,1/4/2001 6:00
ISOKA,2001,5,16.7,9,13.3,1.8,1/5/2001 6:00
ISOKA,2001,6,0,9,10.5,1.9,1/6/2001 6:00
ISOKA,2001,7,0,9,10,,1/7/2001 6:00
ISOKA,2001,8,0,9,,,1/8/2001 6:00
ISOKA,2001,9,0,9,,,1/9/2001 6:00
ISOKA,2001,10,11.1,9,16.1,,1/10/2001 6:00
ISOKA,2001,11,31.9,9,,,1/11/2001 6:00
ISOKA,2001,12,228.3,9,17.7,,1/12/2001 6:00
ISOKA,2002,1,308.1,9,17,,1/1/2002 6:00
ISOKA,2002,2,148,9,17.4,,1/2/2002 6:00
ISOKA,2002,3,150.4,9,17.1,,1/3/2002 6:00
ISOKA,2002,4,26.1,9,,,1/4/2002 6:00
ISOKA,2002,5,0,9,,,1/5/2002 6:00
ISOKA,2002,6,2,9,,,1/6/2002 6:00
ISOKA,2002,7,0,9,,,1/7/2002 6:00
ISOKA,2002,8,2.7,9,,,1/8/2002 6:00
ISOKA,2002,9,0,9,,,1/9/2002 6:00
ISOKA,2002,10,0,9,,,1/10/2002 6:00
ISOKA,2002,11,61.1,9,,,1/11/2002 6:00
ISOKA,2002,12,255.1,27.3,,,1/12/2002 6:00
ISOKA,2003,1,257.3,9,,,1/1/2003 6:00
ISOKA,2003,2,168.2,9,,,1/2/2003 6:00
ISOKA,2003,3,226,25.4,,,1/3/2003 6:00
ISOKA,2003,4,91.8,25.3,,,1/4/2003 6:00
ISOKA,2003,5,0,26,,,1/5/2003 6:00
ISOKA,2003,6,0,9,,,1/6/2003 6:00
ISOKA,2003,7,1.3,31.2,,,1/7/2003 6:00
ISOKA,2003,8,0,33.1,,,1/8/2003 6:00
ISOKA,2003,9,0,31.5,,,1/9/2003 6:00
ISOKA,2003,10,0.2,26.3,,,1/10/2003 6:00
ISOKA,2003,11,43.2,27.2,,,1/11/2003 6:00
ISOKA,2003,12,87.8,29.1,,,1/12/2003 6:00
ISOKA,2004,1,163.9,28.1,,,1/1/2004 6:00
ISOKA,2004,2,219.3,28.3,17.1,,1/2/2004 6:00
ISOKA,2004,3,200.4,27.1,11.6,,1/3/2004 6:00
ISOKA,2004,4,131.8,26.7,10.3,,1/4/2004 6:00
ISOKA,2004,5,0,25.7,9.6,,1/5/2004 6:00
ISOKA,2004,6,3.1,29,14.4,,1/6/2004 6:00
ISOKA,2004,7,0,30.6,16.8,,1/7/2004 6:00
ISOKA,2004,8,0,32.9,17.9,,1/8/2004 6:00
ISOKA,2004,9,0,32,17.6,,1/9/2004 6:00
ISOKA,2004,10,0,31,17.7,,1/10/2004 6:00
ISOKA,2004,11,72.2,27.9,17.8,,1/11/2004 6:00
ISOKA,2004,12,384.2,28.6,16.9,,1/12/2004 6:00
ISOKA,2005,1,257.1,27.4,15.7,,1/1/2005 6:00
ISOKA,2005,2,113.3,26.8,13.9,,1/2/2005 6:00
ISOKA,2005,3,222.9,26,11.8,,1/3/2005 6:00
ISOKA,2005,4,15.8,28.9,10.4,,1/4/2005 6:00
ISOKA,2005,5,0,30.2,11.9,,1/5/2005 6:00
ISOKA,2005,6,0,33.7,14.4,,1/6/2005 6:00
ISOKA,2005,7,0,31.3,15.7,,1/7/2005 6:00
ISOKA,2005,9,0,27.1,17.3,,1/9/2005 6:00
ISOKA,2005,10,0,27.3,17.6,,1/10/2005 6:00
ISOKA,2005,11,93,27.5,17.2,,1/11/2005 6:00
ISOKA,2005,12,93.2,28.1,16.9,,1/12/2005 6:00
ISOKA,2006,1,146.1,29,16.6,,1/1/2006 6:00
ISOKA,2006,2,248.6,27,15.9,1.1,1/2/2006 6:00
ISOKA,2006,3,162.8,26.4,10,,1/3/2006 6:00
ISOKA,2006,4,110.5,27.1,11.5,,1/4/2006 6:00
ISOKA,2006,7,0,28.5,13.6,,1/7/2006 6:00
ISOKA,2006,8,0,31.5,16.5,,1/8/2006 6:00
ISOKA,2006,9,0,32.2,17.2,,1/9/2006 6:00
ISOKA,2006,10,0,28.3,17.2,,1/10/2006 6:00
ISOKA,2006,11,143.7,26.9,17.1,,1/11/2006 6:00
ISOKA,2006,12,295,26.7,16.8,,1/12/2006 6:00
ISOKA,2007,1,264.1,26.9,16.2,,1/1/2007 6:00
ISOKA,2007,2,266.4,27.3,15.1,,1/2/2007 6:00
ISOKA,2007,3,96.1,27,13.7,,1/3/2007 6:00
ISOKA,2007,4,35.3,24.8,10.8,,1/4/2007 6:00
ISOKA,2007,5,1.2,25.8,10.5,,1/5/2007 6:00
ISOKA,2007,6,0,27.9,11.3,,1/6/2007 6:00
ISOKA,2007,7,0,31.5,13.8,,1/7/2007 6:00
ISOKA,2007,8,0,33.1,15.4,,1/8/2007 6:00
ISOKA,2007,9,0,31.8,16.2,,1/9/2007 6:00
ISOKA,2007,10,0,28.2,16.3,,1/10/2007 6:00
ISOKA,2007,12,253.6,28.2,15.5,,1/12/2007 6:00
ISOKA,2008,1,237.8,27.2,15.7,1.2,1/1/2008 6:00
ISOKA,2008,2,170,26.7,14.4,1.1,1/2/2008 6:00
ISOKA,2008,3,94.9,27.3,12.1,1.1,1/3/2008 6:00
ISOKA,2008,4,18.1,27.6,9,,1/4/2008 6:00
ISOKA,2008,5,2.4,25.2,8.9,1.4,1/5/2008 6:00
